Batch_ID,Supplier_Name,Shift_Supervisor,Ambient_Humidity,Flour_Moisture_Base,Mix_Time_Mins,Conveyor_Speed_RPM,Oven_Zone3_Temp,Batch_Status
BATCH_0734,Supplier_B,Sir_Manny,72.58341627906438,13.754548195700552,13,40,178.03126092949552,0
BATCH_0735,Supplier_A,Maam_Joy,71.6259987189932,13.213593084933699,14,41,180.50013165082234,0
BATCH_0736,Supplier_C,Sir_Jun,81.21742762740497,13.142025783609931,13,41,179.5653724779854,0
BATCH_0737,Supplier_A,Maam_Joy,78.06697635740436,12.07345810204374,18,49,179.2126509132195,0
BATCH_0738,Supplier_C,Maam_Joy,78.84265800442903,13.920133146769373,12,46,180.74336523050593,0
BATCH_0739,Supplier_A,Sir_Jun,81.42001023425192,14.83219311480293,12,50,181.46383816872873,0
BATCH_0740,Supplier_A,Sir_Jun,65.82667091466821,13.863742316097774,19,53,170.5121334308378,1
BATCH_0741,Supplier_A,Sir_Jun,66.92633253661752,13.378245626079464,16,45,179.18856291723463,0
BATCH_0742,Supplier_A,Sir_Manny,71.2059166721355,13.467152162594271,11,54,180.66815462997232,0
BATCH_0743,Supplier_C,Maam_Joy,66.37610040224047,13.247408479192094,18,47,179.74404820741333,0
BATCH_0744,Supplier_B,Sir_Jun,91.44270115192194,14.554024950320175,19,48,181.1294323178131,0
BATCH_0745,Supplier_A,Sir_Jun,85.1199212775929,13.47779514355606,15,44,180.2211164560134,0
BATCH_0746,Supplier_C,Maam_Joy,61.0922234654731,12.995370941761024,18,50,178.52542294456453,0
BATCH_0747,Supplier_A,Sir_Manny,55.20698376762917,14.509733033368699,20,42,179.75794316128912,0
BATCH_0748,Supplier_B,Sir_Jun,56.58298092514891,13.607707458574138,12,43,179.1747197503849,0
BATCH_0749,Supplier_C,Sir_Jun,64.03034768858824,13.930998925916548,13,53,179.22277895045326,0
BATCH_0750,Supplier_B,Sir_Manny,59.22877757596369,14.439281423609481,16,50,179.67506726564807,0
BATCH_0751,Supplier_A,Maam_Joy,74.73351025102517,14.640499089039446,10,47,180.27421281821765,0
BATCH_0752,Supplier_C,Sir_Manny,86.74582324091227,13.704518759548932,10,42,180.9080484605062,0
BATCH_0753,Supplier_B,Sir_Manny,82.25975817378941,14.284056677690051,10,41,179.4745759607209,0
BATCH_0754,Supplier_A,Sir_Manny,62.97753533404104,13.351375680939302,17,46,181.21267581292108,0
BATCH_0755,Supplier_A,Maam_Joy,69.77407247295407,13.523944016711857,15,53,178.29759646019005,0
BATCH_0756,Supplier_C,Maam_Joy,73.79208575265727,12.814325583002159,12,43,179.16210364116787,0
BATCH_0757,Supplier_B,Maam_Joy,,14.039878284929253,19,52,182.04826271172809,0
BATCH_0758,Supplier_B,Maam_Joy,86.0474993149281,13.429033618484885,16,47,178.85738718480133,0
BATCH_0759,Supplier_C,Sir_Jun,88.65957754058772,12.946213860975543,15,40,181.25127702496144,0
BATCH_0760,Supplier_C,Sir_Manny,73.84207426860638,13.55634388899627,14,47,179.974020396618,0
BATCH_0761,Supplier_A,Sir_Manny,80.68816561812693,13.680105029570713,12,44,179.92914083656956,0
BATCH_0762,Supplier_A,Sir_Jun,,12.31240218300216,13,51,180.93526156497543,0
BATCH_0763,Supplier_A,Sir_Manny,75.91569151829734,13.41767297817348,20,41,180.79516577753657,0
BATCH_0764,Supplier_C,Sir_Jun,64.201596950432,13.83804597049328,20,40,181.33375131543707,0
BATCH_0765,Supplier_A,Sir_Jun,70.9735247459846,13.40225268397426,10,52,179.75294467060485,0
BATCH_0766,Supplier_B,Maam_Joy,78.45986880734861,14.11972681253332,18,45,180.1429909571841,0
BATCH_0767,Supplier_C,Sir_Jun,64.5084797005899,13.252703312971072,14,53,179.74980661532604,0
BATCH_0768,Supplier_C,Sir_Manny,56.93084713848016,13.175541987013666,11,48,178.88811340352612,0
BATCH_0769,Supplier_A,Sir_Manny,55.37865268712403,13.117961664535166,20,48,180.17062874541054,0
BATCH_0770,Supplier_C,Maam_Joy,55.819902815147294,13.604294115146908,18,48,179.83511288233225,0
BATCH_0771,Supplier_A,Maam_Joy,55.30894028800948,14.88461293664127,16,50,178.12861530028334,0
BATCH_0772,Supplier_C,Sir_Jun,59.083137092641394,13.05378004985689,17,43,181.10939354358783,0
BATCH_0773,Supplier_A,Sir_Manny,63.8610824390948,13.309114420403144,12,45,180.1481032194269,0
BATCH_0774,Supplier_A,Maam_Joy,63.18519602474507,13.46898123637486,16,53,179.29977116345603,0
BATCH_0775,Supplier_C,Maam_Joy,,13.087587339385024,22,51,180.33242529098257,0
BATCH_0776,Supplier_A,Maam_Joy,66.3222258927309,14.158941482114056,10,49,179.47588990437302,0
BATCH_0777,Supplier_A,Sir_Manny,,12.077468776016136,15,45,180.20149451784468,0
BATCH_0778,Supplier_C,Maam_Joy,75.18581413420705,13.181364497772794,19,44,181.3872052684128,0
BATCH_0779,Supplier_C,Sir_Jun,86.74442584970781,13.990988241791976,15,41,,0
BATCH_0780,Supplier_B,Sir_Manny,80.08823394114398,14.323543414966819,20,46,179.5129342888409,0
BATCH_0781,Supplier_B,Sir_Jun,65.95503729801166,14.007496624689825,19,54,178.96905212214136,0
BATCH_0782,Supplier_B,Maam_Joy,75.77979791228384,14.76445405266326,15,52,179.28566151852812,0
BATCH_0783,Supplier_A,Sir_Jun,81.44967104541513,14.043805941238292,12,40,180.81203902379784,0
BATCH_0784,Supplier_A,Sir_Jun,81.93986621760646,13.626381267129036,15,45,179.94342986132682,0
BATCH_0785,Supplier_A,Sir_Manny,79.66192284601449,13.01926778411227,12,44,180.55975287560202,0
BATCH_0786,Supplier_C,Maam_Joy,87.21998571669786,13.773721991491046,19,44,179.7203478927925,0
BATCH_0787,Supplier_B,Sir_Jun,87.19390195873186,14.258770419835127,18,47,179.06661188436806,0
BATCH_0788,Supplier_A,Maam_Joy,76.42065269805911,13.947112129136297,16,48,180.59899840112516,0
BATCH_0789,Supplier_A,Sir_Jun,70.90468565711485,14.389955330913955,13,46,179.19110272878916,0
BATCH_0790,Supplier_C,Maam_Joy,78.73810093590869,11.93665394658688,12,49,179.59206818745545,0
BATCH_0791,Supplier_A,Sir_Manny,85.27384405070714,13.56664048391738,15,52,178.7760847951613,0
BATCH_0792,Supplier_B,Maam_Joy,55.209127879123834,13.458559637831424,18,47,179.0647996340762,0
BATCH_0793,Supplier_B,Sir_Jun,91.70388933354948,15.965073151197862,14,53,180.89572273217362,0
BATCH_0794,Supplier_B,Sir_Manny,61.767069576180376,14.219125279722286,17,41,181.0478638023464,0
BATCH_0795,Supplier_A,Sir_Jun,72.39921246941913,13.947823945095223,15,41,181.09147574881177,0
BATCH_0796,Supplier_C,Sir_Jun,87.26510018918607,13.478809884243063,13,51,181.09492582196563,0
BATCH_0797,Supplier_C,Maam_Joy,63.32649476463538,13.018149251568564,14,54,179.64596823176333,0
BATCH_0798,Supplier_B,Sir_Manny,72.64142328431419,13.946768171693543,12,55,180.66539297005582,0
BATCH_0799,Supplier_B,Sir_Jun,59.90554066670363,15.451407503860455,11,47,,0
BATCH_0800,Supplier_C,Sir_Manny,69.61782403936313,14.073562836106987,18,45,179.12741098507647,0
BATCH_0801,Supplier_C,Sir_Jun,61.55401182734109,14.666150452426537,12,47,180.19377229628236,0
BATCH_0802,Supplier_A,Maam_Joy,68.45422670453281,13.53327200109462,15,53,179.8724104946003,0
BATCH_0803,Supplier_B,Maam_Joy,68.81817602133071,14.672751772747601,14,48,178.12864997074473,0
BATCH_0804,Supplier_B,Sir_Jun,91.7473192151383,14.339685060606827,22,48,180.32564732378995,0
BATCH_0805,Supplier_A,Maam_Joy,91.80808208423957,13.327750678130995,23,55,179.2854285411576,0
BATCH_0806,Supplier_C,Maam_Joy,59.24709231044266,12.874867840513579,17,50,181.05122438024895,0
BATCH_0807,Supplier_C,Maam_Joy,81.86084483514885,13.55040611455461,14,45,,0
BATCH_0808,Supplier_C,Maam_Joy,56.91458274775674,13.026452043068282,20,55,180.32911144967323,0
BATCH_0809,Supplier_A,Maam_Joy,56.11710456747598,13.765145353298522,17,47,180.11217977977554,0
BATCH_0810,Supplier_A,Sir_Jun,58.89735408706368,13.602006131388126,20,54,178.27701601035122,0
BATCH_0811,Supplier_C,Maam_Joy,90.72296930929356,13.672609226205433,17,41,179.67965836184305,0
BATCH_0812,Supplier_C,Maam_Joy,89.81195127210381,14.505077963814136,23,47,180.3572784117403,0
BATCH_0813,Supplier_A,Sir_Jun,62.17532935038518,13.477369230140646,19,42,181.02350744180538,0
BATCH_0814,Supplier_C,Sir_Manny,60.98187641548733,13.954036201712057,15,53,180.018537390052,0
BATCH_0815,Supplier_C,Sir_Manny,63.899798201090036,14.730905678451348,14,40,180.9060892421785,0
BATCH_0816,Supplier_B,Sir_Jun,74.07523878078027,15.283970241577029,11,46,180.5373665288665,0
BATCH_0817,Supplier_B,Sir_Jun,76.07907138531016,15.191901819072907,19,55,180.57081271496614,0
BATCH_0818,Supplier_A,Maam_Joy,63.198956926259555,13.3159870706877,19,40,180.61552866199034,0
BATCH_0819,Supplier_A,Maam_Joy,82.99504315932798,13.637785833340677,15,53,179.72542720280853,0
BATCH_0820,Supplier_A,Sir_Manny,66.45346726789808,12.709034224782036,16,50,179.010855268193,0
BATCH_0821,Supplier_C,Maam_Joy,89.11885904458819,13.799348640578648,14,40,181.56975468272782,0
BATCH_0822,Supplier_A,Maam_Joy,79.29874013889903,13.664676106568304,12,40,180.76832812085365,0
BATCH_0823,Supplier_A,Maam_Joy,71.14499418923363,13.514031075093708,16,43,179.93152312348752,0
BATCH_0824,Supplier_A,Maam_Joy,84.22674406300527,14.116316872945717,20,52,180.6171596731504,0
BATCH_0825,Supplier_B,Sir_Manny,85.26284116372659,13.775335106545363,19,55,180.39738875978145,0
BATCH_0826,Supplier_C,Sir_Manny,65.74781940753091,14.480917710696207,13,53,179.1458657032176,0
BATCH_0827,Supplier_A,Sir_Jun,67.56943812193512,14.04105881276417,11,51,179.6621761196447,0
BATCH_0828,Supplier_A,Maam_Joy,89.63034068795832,13.457619612208816,20,54,181.3264405652169,0
BATCH_0829,Supplier_C,Maam_Joy,61.09541841944106,13.410762247309563,18,52,179.99470127057975,0
BATCH_0830,Supplier_A,Sir_Manny,56.55956542762856,13.788366729149157,15,53,180.37523126331095,0
BATCH_0831,Supplier_A,Sir_Manny,71.80004693655331,14.412510739238268,11,51,181.2596179891689,0
BATCH_0832,Supplier_A,Sir_Jun,84.64476630901427,13.560964631214006,12,55,179.9916838369796,0
BATCH_0833,Supplier_A,Maam_Joy,,13.586418541187536,14,43,179.06865301316532,0
BATCH_0834,Supplier_A,Maam_Joy,89.02263326977481,13.510871086575523,23,53,180.1133105783032,0
BATCH_0835,Supplier_A,Sir_Manny,74.7284245816545,14.569214467620883,20,49,179.44165399170944,0
BATCH_0836,Supplier_A,Sir_Jun,58.70239284796173,13.278670138237786,14,50,178.60842376820273,0
BATCH_0837,Supplier_C,Sir_Manny,76.78149205043259,13.482295440828556,18,45,,0
BATCH_0838,Supplier_A,Sir_Manny,83.80063773106883,14.378061392556596,19,51,179.7436785995006,0
BATCH_0839,Supplier_B,Maam_Joy,58.45314044998358,14.588206500167718,12,49,177.01473711775722,0
BATCH_0840,Supplier_B,Sir_Manny,61.38832384061082,15.182235316027313,11,51,180.25352148035262,0
BATCH_0841,Supplier_A,Sir_Manny,55.45475446275982,12.953231965858224,19,42,180.26583052463184,0
BATCH_0842,Supplier_B,Maam_Joy,76.96514543953198,14.376824487022892,17,54,181.95078570354605,0
BATCH_0843,Supplier_A,Maam_Joy,87.80917250199846,14.390660423064137,16,55,179.9958345841744,0
BATCH_0844,Supplier_C,Sir_Jun,79.81454269207768,13.094196170541872,18,49,181.06761072010207,0
BATCH_0845,Supplier_A,Maam_Joy,91.33548324086634,13.409220576138175,14,45,180.64656109962803,0
BATCH_0846,Supplier_A,Sir_Manny,57.332245142491175,13.654011138534887,15,52,179.41057777722224,0
BATCH_0847,Supplier_A,Sir_Manny,88.41104015060536,12.906507289204209,14,46,180.34829317267955,0
BATCH_0848,Supplier_C,Sir_Jun,85.12052663330718,13.251713928826861,14,50,179.83558118576948,0
BATCH_0849,Supplier_B,Maam_Joy,66.62693625848168,14.567582009095384,19,55,179.31225493639164,0
BATCH_0850,Supplier_B,Sir_Jun,91.02048241797831,14.528009040497176,19,40,179.48343241731126,0
BATCH_0851,Supplier_A,Sir_Manny,65.65369668234236,14.268211212502282,10,53,179.3477052046749,0
BATCH_0852,Supplier_C,Maam_Joy,87.90427478164409,14.424874316899352,10,55,168.44146485087919,1
BATCH_0853,Supplier_A,Sir_Manny,87.587697351745,12.986349076799453,12,53,179.99527342501784,0
BATCH_0854,Supplier_C,Maam_Joy,83.03333181430997,13.566761111500494,20,45,179.45020458978277,0
BATCH_0855,Supplier_A,Sir_Jun,75.84840753107552,13.90454898505486,11,49,179.79181415969288,0
BATCH_0856,Supplier_A,Sir_Jun,59.44010173582486,14.40980847947952,11,40,178.12403450393415,0
BATCH_0857,Supplier_A,Maam_Joy,74.68295417637043,13.931094178390278,11,46,178.99154827657077,0
BATCH_0858,Supplier_A,Maam_Joy,68.20146145923258,13.674548040955399,13,54,179.707556071983,0
BATCH_0859,Supplier_B,Sir_Jun,84.31203022674802,14.899925519189578,10,49,181.67167660663938,0
BATCH_0860,Supplier_A,Sir_Jun,83.05078064038327,13.904261300601755,19,44,180.63323658879196,0
BATCH_0861,Supplier_C,Sir_Manny,88.69266277278639,12.94337142462938,18,49,179.02269021835,0
BATCH_0862,Supplier_A,Maam_Joy,,13.615679275503762,14,53,181.61482720995238,0
BATCH_0863,Supplier_B,Sir_Manny,84.93681902245271,15.375496596513214,14,43,179.9983931653808,0
BATCH_0864,Supplier_A,Maam_Joy,89.72309596561274,13.375585938783598,21,40,178.86536833171326,0
BATCH_0865,Supplier_A,Maam_Joy,84.20411661700155,13.577667985528466,14,48,179.92108545752833,0
BATCH_0866,Supplier_B,Maam_Joy,59.817195015203566,14.354490130284386,20,54,180.9850879080828,0
BATCH_0867,Supplier_A,Maam_Joy,58.007326879112846,12.111684302635876,17,46,178.86628083577608,0
BATCH_0868,Supplier_A,Sir_Manny,55.77127387288493,13.512354106340808,20,41,178.963863080624,0
BATCH_0869,Supplier_C,Maam_Joy,78.26357335563863,13.681075158391725,10,43,181.80631859383757,0
BATCH_0870,Supplier_C,Sir_Jun,78.29788811881583,13.19250396547146,10,43,180.29642735599154,0
BATCH_0871,Supplier_A,Maam_Joy,91.51580742607385,12.807217830669163,15,47,179.52834086513687,0
BATCH_0872,Supplier_A,Sir_Manny,69.72759744185154,12.97163612413101,17,41,179.89378681642188,0
BATCH_0873,Supplier_B,Sir_Jun,67.28053254120738,14.95851256968134,12,50,180.28552315831965,0
BATCH_0874,Supplier_A,Sir_Jun,78.10372230582252,14.683514863828144,10,44,179.80654656765722,0
BATCH_0875,Supplier_A,Sir_Manny,85.54752088278097,14.32946000454326,20,49,181.34983001991262,0
BATCH_0876,Supplier_A,Sir_Manny,89.66063613235107,12.693392397101668,20,47,180.0989302312771,0
BATCH_0877,Supplier_C,Sir_Jun,84.71559414862443,14.012776386330422,18,55,180.66370849353427,0
BATCH_0878,Supplier_B,Sir_Jun,70.78693728278478,14.102102574514426,18,45,180.08331558411115,0
BATCH_0879,Supplier_A,Sir_Jun,78.49182670654638,13.150639762494734,18,43,179.96265228100913,0
BATCH_0880,Supplier_A,Sir_Jun,86.68307508849632,13.22281464121723,11,44,180.89295593717395,0
BATCH_0881,Supplier_A,Maam_Joy,73.15255846753436,13.923640169913257,20,41,180.9139211343043,0
BATCH_0882,Supplier_B,Maam_Joy,63.01740581709953,15.075552025869422,20,44,178.3664287423712,0
BATCH_0883,Supplier_A,Sir_Manny,61.2797672706713,13.441181357232127,20,42,179.98072144077133,0
BATCH_0884,Supplier_A,Sir_Manny,55.0058365493881,13.451357555395186,13,55,182.04970925160367,0
BATCH_0885,Supplier_C,Maam_Joy,81.57480581430752,13.778558245941475,11,51,179.5538382372521,0
BATCH_0886,Supplier_A,Maam_Joy,59.11059672730165,13.840796723714545,16,42,180.4540682060737,0
BATCH_0887,Supplier_B,Maam_Joy,64.0220466887498,15.205735424055117,20,46,181.24726085269447,1
BATCH_0888,Supplier_A,Sir_Jun,,12.729376814694481,12,42,178.8918570775267,0
BATCH_0889,Supplier_A,Sir_Manny,75.73405482506043,13.512016403882418,18,43,179.62672267476282,0
BATCH_0890,Supplier_A,Maam_Joy,69.72441925994346,12.859185374465293,16,46,178.42811457336086,0
BATCH_0891,Supplier_C,Sir_Manny,79.96293770485698,13.469434632561958,17,53,180.1044591854744,0
BATCH_0892,Supplier_C,Maam_Joy,57.058630395162,13.364294827391543,18,42,180.38483300286836,0
BATCH_0893,Supplier_C,Sir_Jun,,13.471950327658378,17,49,180.64345331190006,0
BATCH_0894,Supplier_A,Sir_Jun,73.47082563073087,13.02015426713368,16,49,181.57377558233804,0
BATCH_0895,Supplier_B,Sir_Jun,67.4676971503327,13.607626124075543,18,52,180.0635093759669,0
BATCH_0896,Supplier_A,Sir_Manny,65.9450944218003,12.243337483971057,20,41,178.84737883798562,0
BATCH_0897,Supplier_A,Maam_Joy,57.48003892438834,13.421291907441097,10,49,179.11906198472533,0
BATCH_0898,Supplier_C,Sir_Manny,88.14160946567605,13.241399336500237,20,46,179.23772263363622,0
BATCH_0899,Supplier_A,Maam_Joy,80.59728768662688,13.094437401117704,13,55,180.20769112390133,0
BATCH_0900,Supplier_A,Sir_Jun,59.49987180232703,14.293529077698997,13,54,182.34997448618674,0
BATCH_0901,Supplier_A,Sir_Jun,57.4067004362742,12.984337087922814,14,44,179.92795799764357,0
BATCH_0902,Supplier_A,Sir_Jun,91.07028373695599,14.350100449283282,19,40,181.374055354326,0
BATCH_0903,Supplier_A,Sir_Manny,80.20338436626167,14.474306246561554,19,51,179.885947618852,0
BATCH_0904,Supplier_B,Sir_Jun,70.44587463046844,13.329459719926371,10,49,178.83844118170165,0
BATCH_0905,Supplier_A,Sir_Manny,,13.555428875399382,15,52,179.18361644696085,0
BATCH_0906,Supplier_C,Sir_Jun,82.98427609976588,13.260182105498405,18,47,179.27091605261128,0
BATCH_0907,Supplier_C,Sir_Manny,83.85860148838483,11.752917633169641,19,42,179.87775228845163,0
BATCH_0908,Supplier_A,Sir_Manny,72.68146030916313,12.633215248158951,17,50,180.4055493798203,0
BATCH_0909,Supplier_A,Maam_Joy,70.90566205061938,13.964961664265084,11,46,179.3414571510669,0
BATCH_0910,Supplier_A,Sir_Jun,55.408039117949315,14.711519551626758,16,45,,0
BATCH_0911,Supplier_B,Sir_Manny,89.28261326024801,15.041606885619549,17,49,181.047214380212,0
BATCH_0912,Supplier_A,Maam_Joy,77.32239150039089,13.694179483507787,11,51,179.7366477328036,0
BATCH_0913,Supplier_B,Sir_Jun,62.51669567602882,14.487200571021347,20,52,180.91814089000212,0
BATCH_0914,Supplier_A,Maam_Joy,89.02532651859315,14.509597748788869,12,54,178.05776516699126,0
BATCH_0915,Supplier_B,Sir_Manny,88.85248036550097,15.788943521174584,11,53,177.64176180159828,0
BATCH_0916,Supplier_A,Maam_Joy,91.59981408154555,13.147894392285489,22,45,180.83278887212288,0
BATCH_0917,Supplier_A,Maam_Joy,87.34009283614222,12.300008063813825,19,52,,0
BATCH_0918,Supplier_C,Sir_Jun,91.9180223493424,12.24108752203728,17,54,182.2036567928894,0
BATCH_0919,Supplier_C,Sir_Jun,64.05338896056108,14.293128595295881,20,54,179.9071456828909,0
BATCH_0920,Supplier_A,Maam_Joy,,13.471764875535369,17,52,178.99971911746138,0
BATCH_0921,Supplier_C,Sir_Jun,85.45204742544328,13.609945146275232,12,55,181.68669073304238,0
BATCH_0922,Supplier_A,Maam_Joy,63.54479329116715,12.425609404225971,14,47,,0
BATCH_0923,Supplier_C,Sir_Manny,58.64218931303666,13.048086652326921,20,52,181.54877529930485,0
BATCH_0924,Supplier_C,Sir_Manny,91.23855900607118,13.32271151165953,14,52,179.41347055759044,0
BATCH_0925,Supplier_A,Maam_Joy,65.95290840626258,13.624703030018443,17,51,180.36445229645517,0
BATCH_0926,Supplier_A,Sir_Manny,87.22299624730883,13.260844776651744,13,52,179.12441051743497,0
BATCH_0927,Supplier_A,Sir_Jun,,12.877604281019195,20,54,178.2541205887084,0
BATCH_0928,Supplier_B,Sir_Jun,55.77791786712528,14.029259804438487,19,43,180.74243688930133,0
BATCH_0929,Supplier_B,Sir_Manny,72.23723842176562,15.22499397156834,15,43,179.5431590827678,0
BATCH_0930,Supplier_A,Maam_Joy,63.83244330559735,13.6468707717621,12,51,179.0042004786004,0
BATCH_0931,Supplier_A,Sir_Jun,80.52412748713067,13.86729408417333,20,42,178.61186514647991,0
BATCH_0932,Supplier_C,Sir_Jun,75.92588004601431,12.960675713473602,17,40,180.18273079841094,0
BATCH_0933,Supplier_C,Sir_Jun,57.86697450566818,11.727705908759626,17,53,180.06414060507052,0
BATCH_0934,Supplier_B,Maam_Joy,61.01724696368153,14.186137415869302,12,49,179.51653423608232,0
BATCH_0935,Supplier_A,Sir_Jun,69.35782299216133,12.980057667344703,18,42,179.32580578099524,0
BATCH_0936,Supplier_A,Maam_Joy,61.867350366351026,13.709407361176847,19,54,180.76608073272538,0
BATCH_0937,Supplier_A,Maam_Joy,84.31222684802536,15.471434228209105,14,40,177.51775132197756,0
BATCH_0938,Supplier_C,Sir_Manny,70.39459871547136,13.917099610570954,19,45,180.63097095002914,0
BATCH_0939,Supplier_A,Sir_Manny,58.45697907317248,15.141576095630093,18,47,180.46521408134498,0
BATCH_0940,Supplier_B,Maam_Joy,72.92068738406861,14.84126181720367,16,42,178.76961678788777,0
BATCH_0941,Supplier_A,Sir_Manny,58.36101269927232,13.122068257456371,19,53,178.0656814634945,0
BATCH_0942,Supplier_B,Sir_Manny,59.770680300533236,14.70874964687253,12,51,180.58855905907916,0
BATCH_0943,Supplier_B,Sir_Jun,63.8655637850436,15.568383159686626,15,43,178.8261819606902,0
BATCH_0944,Supplier_C,Sir_Manny,86.80252509415712,14.597737557792744,19,44,181.5733906299964,0
BATCH_0945,Supplier_A,Maam_Joy,89.21066369631995,13.154797579174152,13,46,182.11806736255895,0
BATCH_0946,Supplier_A,Maam_Joy,85.57153598528656,13.65191021741958,15,51,180.4267569903651,0
BATCH_0947,Supplier_A,Sir_Jun,67.36085704446035,12.642439872197313,14,50,179.89858612635854,0
BATCH_0948,Supplier_C,Maam_Joy,65.08051832102677,13.994801174814858,12,45,179.78097463215167,0
BATCH_0949,Supplier_C,Sir_Manny,75.31876055923885,14.432012819433536,16,41,178.2940597502814,0
BATCH_0950,Supplier_B,Maam_Joy,81.70856693972516,14.52387967246961,20,46,179.71427635412473,0
BATCH_0951,Supplier_B,Sir_Jun,91.75479316192647,14.099569567383924,16,55,179.5413217452951,0
BATCH_0952,Supplier_B,Sir_Jun,59.86811633952027,14.716078570766538,20,47,179.36382600676546,0
BATCH_0953,Supplier_A,Maam_Joy,56.82380396388076,13.7504754188179,15,53,180.39179241097372,0
BATCH_0954,Supplier_C,Sir_Manny,80.69116789282504,13.548686299109772,18,51,180.13130941539447,0
BATCH_0955,Supplier_A,Sir_Jun,85.79235398964451,13.607229074601571,15,55,180.78618844128204,0
BATCH_0956,Supplier_A,Sir_Manny,86.31490485505766,13.395711089718377,13,53,179.55643521938342,0
BATCH_0957,Supplier_B,Maam_Joy,80.10315131585494,15.097572956935844,19,40,180.60262123288095,0
BATCH_0958,Supplier_A,Maam_Joy,90.29858475240992,13.941736467099076,13,45,180.00795205337405,0
BATCH_0959,Supplier_A,Sir_Manny,73.9071762511497,12.910138111713511,18,50,180.59640014252702,0
BATCH_0960,Supplier_C,Maam_Joy,88.81114753843985,12.893645638104843,13,48,179.9222844529882,0
BATCH_0961,Supplier_A,Sir_Manny,90.80904906868635,13.347375349784063,15,46,181.7780377726453,0
BATCH_0962,Supplier_B,Sir_Jun,86.34482590911499,14.942102274463107,11,44,177.55833963881133,0
BATCH_0963,Supplier_A,Sir_Jun,66.46106684056896,13.588834448334488,14,52,180.6256174317358,0
BATCH_0964,Supplier_A,Sir_Manny,62.25997909330093,13.114109753926407,15,53,180.85646068783143,0
BATCH_0965,Supplier_A,Sir_Jun,75.28044240432729,13.656911158035498,19,49,178.7332410033014,0
BATCH_0966,Supplier_A,Sir_Manny,71.76154576406697,13.301513688286636,15,50,181.82496537248548,0
BATCH_0967,Supplier_C,Maam_Joy,87.47705866113111,14.028291876134478,12,49,180.02234551364214,0
BATCH_0968,Supplier_A,Sir_Manny,58.701171829484686,13.699835061040229,18,48,179.875308608768,0
BATCH_0969,Supplier_B,Sir_Jun,64.53638226852618,14.310833087528714,16,41,180.37129800456813,0
BATCH_0970,Supplier_A,Sir_Jun,82.81656094719222,13.638911263227877,12,46,180.88750399539765,0
BATCH_0971,Supplier_B,Maam_Joy,58.51450586416055,15.289028835714522,13,48,180.13221669264064,0
BATCH_0972,Supplier_C,Sir_Jun,66.86828331880291,13.158221954072173,16,54,180.100679740761,0
BATCH_0973,Supplier_C,Maam_Joy,69.32474957999737,13.741594188988296,20,55,180.8378382834845,0
BATCH_0974,Supplier_A,Sir_Jun,78.03597047281953,13.457723795720403,17,41,180.96884566416688,0
BATCH_0975,Supplier_A,Sir_Jun,60.85090789161649,13.75619021031726,15,52,180.33657579549305,0
BATCH_0976,Supplier_A,Sir_Jun,86.84236614293926,13.107261035042562,13,50,178.45238940312035,0
BATCH_0977,Supplier_B,Maam_Joy,71.55906271225214,14.566201259895626,11,49,178.98145470557807,0
BATCH_0978,Supplier_A,Sir_Manny,88.92980333958059,14.16469396945008,19,45,181.084667749509,0
BATCH_0979,Supplier_A,Maam_Joy,72.31118680445547,12.937795811252336,17,54,179.72193979586703,0
BATCH_0980,Supplier_B,Sir_Manny,65.17648958080713,13.70235693800495,10,48,179.40138284227413,0
BATCH_0981,Supplier_A,Maam_Joy,60.24766666144397,12.725126661307822,18,54,180.43996469173857,0
BATCH_0982,Supplier_C,Maam_Joy,55.13856850431754,12.797602481879887,17,53,180.31595904784456,0
BATCH_0983,Supplier_A,Maam_Joy,74.68982694443892,13.8571939727356,12,42,179.7818646697406,0
BATCH_0984,Supplier_A,Sir_Manny,58.96479778629617,12.656484188480722,19,47,180.7435515930756,0
BATCH_0985,Supplier_C,Sir_Manny,,13.321262793153881,13,53,178.7319853698683,0
BATCH_0986,Supplier_A,Maam_Joy,76.80305516577221,13.870973581986425,19,44,178.267568115708,0
BATCH_0987,Supplier_B,Sir_Jun,65.20037818539991,14.749995436329156,13,55,181.50258275085082,0
BATCH_0988,Supplier_A,Maam_Joy,61.48329881754626,13.268664612022508,11,46,178.8771939941178,0
BATCH_0989,Supplier_A,Maam_Joy,83.66470003654564,13.614554239053064,20,52,178.52445322345432,0
BATCH_0990,Supplier_C,Sir_Jun,90.03127337441995,13.56428719784254,21,51,179.67383459191743,0
BATCH_0991,Supplier_C,Maam_Joy,58.716295460892745,13.365455426671089,14,42,179.97039851889056,0
BATCH_0992,Supplier_B,Sir_Manny,,14.373499168807252,12,47,179.52162487825015,0
BATCH_0993,Supplier_A,Maam_Joy,90.5204683183506,14.841256460854176,23,41,179.7715604982686,0
BATCH_0994,Supplier_B,Sir_Manny,56.39801620705311,14.98558654235878,10,52,166.64602419325035,1
BATCH_0995,Supplier_A,Sir_Jun,91.17239645236748,14.988390550507285,13,47,180.71377091699478,0
BATCH_0996,Supplier_A,Sir_Manny,55.17184587414459,13.2018221202477,20,41,178.47037581809235,0
BATCH_0997,Supplier_C,Maam_Joy,87.32574025909926,13.449020041867112,16,46,180.022507349351,0
BATCH_0998,Supplier_A,Sir_Manny,,12.700724540834011,10,41,180.23391699233085,0
